,lat,lon,restaurant_count,school_count,park_count,bus_station_count,supermarket_count,pub_count,parkwide_count,restaurantwide_count
333,47.63367463382102,-122.36255129984424,10,4,10,3,3,0,10,10
334,47.5933978311043,-122.24198652967232,8,0,6,9,0,0,10,10
335,47.62743978791521,-122.3650517562169,10,1,10,3,2,6,10,10
336,47.60756641846764,-122.31206653804732,10,7,10,5,5,8,10,10
337,47.61339561152096,-122.33652555638892,10,3,10,4,9,10,10,10
338,47.52040868235189,-122.26331874591668,5,5,7,6,1,1,10,0
339,47.59215195403917,-122.41146683842078,0,0,0,3,0,0,10,0
340,47.667151830516985,-122.31208950509706,10,3,10,4,4,7,10,0
341,47.68966788078958,-122.3682080774915,10,3,4,1,3,5,10,0
342,47.59245800418813,-122.29051252555958,6,4,10,6,0,0,10,0
343,47.62138472624636,-122.26601607182766,0,0,0,8,0,0,10,0
344,47.55150791997808,-122.2697787446898,8,4,2,8,0,0,10,0
345,47.5941210832622,-122.33262498690094,10,3,10,5,4,7,10,0
346,47.67231102004863,-122.26488641607745,0,1,2,7,0,0,10,0
347,47.56704572875793,-122.30700142290164,4,1,4,5,1,0,10,0
348,47.52236568842685,-122.42455358445656,0,0,0,2,0,0,5,0
349,47.58363776679523,-122.23637471029792,9,0,5,7,2,0,10,10
350,47.55597160721829,-122.35189035603652,1,1,9,4,0,0,10,4
351,47.68647805760865,-122.38212098626904,10,2,4,0,0,1,10,10
352,47.632950490769765,-122.314424312133,4,8,10,6,0,1,10,10
353,47.54282024788608,-122.35026182045485,0,1,3,4,0,0,10,1
354,47.704693526322274,-122.26456087570382,0,0,0,8,0,0,10,0
355,47.68729443679847,-122.32754598287949,10,7,4,4,0,2,10,10
356,47.65282393917175,-122.28171501117518,0,0,4,7,0,0,10,7
357,47.610273617494606,-122.31683251026983,10,4,10,5,0,10,10,10
358,47.63775983190141,-122.2986937097456,1,3,6,6,0,0,10,6
359,47.62813129499146,-122.37881450202596,4,0,7,2,0,0,10,6
360,47.59997228891811,-122.30531005858911,10,7,10,6,0,3,10,10
361,47.61404234861303,-122.40639232086512,0,0,0,2,0,0,4,0
362,47.6416534759372,-122.33770588220182,10,4,10,4,0,3,10,10
363,47.695185461645146,-122.28445034662326,2,1,4,7,0,2,10,3
364,47.61189259958292,-122.40115689916465,0,0,0,2,0,0,5,0
365,47.68302003247333,-122.39502129575196,7,3,3,0,0,0,10,10
366,47.58059606231701,-122.28839826854802,8,3,10,6,2,0,10,10
367,47.51741159080111,-122.24733393170013,1,1,4,5,0,0,10,4
368,47.55761042241208,-122.35664329683854,1,1,10,4,0,0,10,2
369,47.649624680468605,-122.2803157781625,0,0,5,0,0,0,10,6
370,47.66227780389478,-122.24828142049294,0,0,0,0,0,0,6,0
371,47.51427004195132,-122.3625532622706,10,5,3,0,7,2,10,10
372,47.69488018845915,-122.3998288829493,2,1,3,0,0,0,10,4
373,47.69494670379654,-122.37621734406008,8,2,4,0,2,3,10,10
374,47.66559876109011,-122.31726503783936,0,5,6,0,3,5,10,10
375,47.64234712674422,-122.31040302921288,0,4,10,0,0,0,10,10
376,47.657348453595546,-122.32369966714546,0,5,10,0,4,9,0,10
377,47.5312654963331,-122.3543765833704,0,3,2,0,0,0,0,5
378,47.52961047450549,-122.3864813428049,0,2,7,4,0,0,0,2
379,47.64964748513309,-122.40714215808828,0,3,2,1,1,0,0,10
380,47.70013601252278,-122.2862968952245,0,5,3,8,0,1,0,3
381,47.65658247512987,-122.24744260302973,0,0,0,10,0,0,0,0
382,47.60951325734541,-122.4037901054072,0,0,0,2,0,0,0,0
383,47.59660313345272,-122.28324842984053,0,2,10,5,1,0,0,10
384,47.65382394513597,-122.34381854256976,0,4,10,4,2,10,10,10
385,47.57681348391652,-122.32267266339858,0,1,4,4,2,1,10,10
386,47.55552960627384,-122.28516337424269,10,0,3,5,2,5,10,10
387,47.55200659980261,-122.37744437624912,2,0,9,4,0,0,10,10
388,47.55400581894058,-122.35208040291552,1,0,9,4,0,0,10,4
389,47.51460274817901,-122.27253282322673,5,0,1,6,1,0,10,6
390,47.69562730258429,-122.35323383361406,10,0,3,1,1,6,10,10
391,47.68418193629431,-122.38994749579008,4,0,4,0,0,1,10,10
392,47.56634501061947,-122.27829371613524,5,0,0,7,1,0,10,10
393,47.59831215127274,-122.32804214549756,10,0,0,5,7,8,10,10
394,47.69092343513367,-122.25168000840443,0,0,0,8,0,0,7,1
395,47.58999701301492,-122.42565027022982,0,0,0,3,0,0,5,0
396,47.5430177739942,-122.28973214235128,10,0,0,6,3,0,10,10
397,47.605743249017145,-122.25616602490624,0,0,0,8,0,0,10,0
398,47.701312022332175,-122.32341498804212,10,3,0,4,0,0,10,10
399,47.560483384160925,-122.3320252094513,4,0,0,3,0,0,10,10
400,47.54235129104334,-122.3302554452607,7,0,0,4,0,0,10,10
401,47.63105159446948,-122.25378993705212,0,0,0,9,0,0,10,0
402,47.63964934543387,-122.26489004691813,0,0,1,8,0,0,10,6
403,47.521481934178695,-122.40204086878386,2,0,4,3,0,0,10,2
404,47.51117471645144,-122.24608345656472,1,0,3,5,0,0,10,1
405,47.604494729722,-122.35347333259446,10,0,2,4,0,0,10,10
406,47.5472875471954,-122.35030419872288,0,1,5,4,0,0,10,4
407,47.67096071803438,-122.3374979300024,5,4,5,3,0,0,10,10
408,47.66208318409364,-122.40038245559651,4,1,4,1,1,0,10,10
409,47.57087824768092,-122.33625843928988,5,0,1,3,1,1,10,0
410,47.57118341255799,-122.3008659727644,10,2,8,6,3,0,10,0
411,47.550494843543234,-122.32028119137424,10,3,4,4,1,7,10,0
412,47.69006282312808,-122.26334014216091,1,1,1,7,0,0,10,0
413,47.53325878929491,-122.3883034521244,0,1,3,4,0,0,10,0
414,47.6123769064071,-122.31328507534926,10,4,10,5,8,10,10,0
415,47.69582191817121,-122.348070744627,10,2,3,1,2,6,10,0
416,47.65445848917426,-122.30396350986967,10,0,10,6,2,4,10,0
417,47.50867272503101,-122.38916630058436,0,1,3,2,0,0,10,0
418,47.56828057465024,-122.34569463172392,1,0,6,3,1,1,10,5
419,47.55703802132367,-122.37588892634628,10,2,9,3,4,2,10,10
420,47.54343136951221,-122.3419230815741,2,0,4,4,0,0,10,5
421,47.61132043726828,-122.27039021679644,0,0,3,7,0,0,10,8
422,47.621217719898766,-122.37457289068882,0,0,4,2,0,1,10,10
423,47.52849805256817,-122.3392262900449,0,1,1,4,0,0,10,0
424,47.61196248739836,-122.25001601782276,0,0,1,9,0,0,10,0
425,47.694719799528926,-122.26827154180322,1,1,1,6,0,0,10,1
426,47.56323149517818,-122.29194426012718,10,3,6,5,0,5,10,10
427,47.513809538725525,-122.40240725173452,0,0,1,2,0,0,10,2
428,47.55934095239878,-122.26680931359424,3,1,4,8,0,0,10,10
429,47.56217141657956,-122.40584884315616,1,1,5,3,0,1,10,10
430,47.70150002922079,-122.33999269521668,10,3,2,2,0,0,10,10
431,47.517659909473046,-122.3612290192686,10,4,2,4,0,2,10,10
432,47.59718368743466,-122.4320893365008,0,0,0,2,0,0,0,0
433,47.57107974367126,-122.24822087922216,0,0,0,6,0,0,10,0
434,47.68109316410574,-122.32772623857088,10,9,6,4,0,4,10,10
435,47.56088584035932,-122.3826122223869,10,8,6,3,0,4,10,10
436,47.54530507262068,-122.3840343819394,5,4,8,4,0,1,10,6
437,47.64190388640687,-122.37826647640608,5,1,4,2,0,1,10,10
438,47.52189667615241,-122.27172171909858,10,4,4,0,0,1,10,10
439,47.51095006893611,-122.30136054961127,0,0,2,0,0,0,10,1
440,47.517186834866,-122.42622902974313,0,0,0,0,0,0,1,0
441,47.644812967062215,-122.30921590839046,8,2,10,0,0,0,10,10
442,47.60098458653907,-122.28529629571328,4,2,10,0,1,0,10,10
443,47.5214273857165,-122.261458332576,6,4,7,0,1,1,10,10
444,47.55022162069047,-122.26990398841924,8,4,2,0,0,0,0,10
445,47.64392442143333,-122.40443058644794,10,6,6,0,1,1,0,10
446,47.54346145618213,-122.24962702021097,0,0,4,7,0,0,0,0
447,47.65756764020426,-122.27920263788148,0,2,5,9,0,1,0,10
448,47.59523590097941,-122.33681891238572,0,2,8,4,2,8,0,10
449,47.62112362959626,-122.2370631434506,0,2,2,9,0,0,0,2
450,47.54881388404913,-122.33176124558186,0,0,3,4,1,3,0,10
451,47.5337910207178,-122.28695631907571,0,4,5,6,2,0,0,10
452,47.536253397192944,-122.43331726576976,0,0,0,1,0,0,0,0
453,47.68408355508851,-122.26984037735949,0,2,1,7,0,0,10,1
454,47.51844191604292,-122.23923469514948,0,0,1,6,0,0,10,1
455,47.59392544105816,-122.2741983545129,0,0,6,6,0,0,10,6
456,47.61660455988043,-122.36057220799756,0,1,7,3,2,6,10,10
457,47.69471065373065,-122.3794344154722,7,2,5,1,2,1,10,10
458,47.56941828521232,-122.295087405106,10,0,9,6,2,0,10,10
459,47.53050480196816,-122.33048021694414,0,0,5,4,0,0,10,9
460,47.59912468273046,-122.25513371644426,0,0,2,8,0,0,10,1
461,47.67467675693515,-122.42855067518944,0,0,0,0,0,0,6,0
462,47.54732098912225,-122.4317239721869,0,0,0,2,0,0,0,0
463,47.5120730062636,-122.38524264456944,0,0,0,4,0,0,10,2
464,47.61236926014295,-122.32773574748104,10,0,0,5,7,10,10,10
465,47.60072555630652,-122.34038820207596,10,0,0,4,1,10,10,10
466,47.65224134823887,-122.35514428418556,10,0,0,3,1,10,10,10
467,47.62813290001362,-122.3575237619202,10,0,0,3,4,8,10,10
468,47.63449873181819,-122.24968420887076,0,0,0,9,0,0,10,0
469,47.65571536779991,-122.42244472761033,0,0,0,0,0,0,10,0
470,47.586530192850944,-122.34802626260785,0,0,0,3,0,0,10,8
471,47.65853720631054,-122.25645365724776,0,0,0,10,0,0,8,0
472,47.58752461304974,-122.42299590797288,0,0,0,3,0,0,7,10
473,47.548315372714896,-122.3188001031782,10,2,5,4,1,0,10,10
474,47.617153460786994,-122.40945108522972,0,0,0,2,0,0,9,0
475,47.59482817359504,-122.3375984229854,10,0,8,4,2,0,10,10
476,47.6402988924119,-122.28557479969672,6,1,6,6,1,0,10,7
477,47.62904273209208,-122.2863744720765,10,3,10,6,1,0,10,10
478,47.551527858739526,-122.3437805699755,3,0,2,4,0,0,10,0
479,47.549327610096405,-122.29076064220168,10,3,5,5,1,0,10,0
480,47.630906828345495,-122.27213499023368,6,0,9,6,1,0,10,0
481,47.68605417980639,-122.36681551979012,10,3,4,0,3,0,10,0
482,47.59846151665224,-122.25608462988488,0,0,2,8,0,0,10,0
483,47.56270170345716,-122.3475793228779,1,1,7,3,0,0,10,0
484,47.58243100411194,-122.433790164032,0,0,0,2,0,0,5,0
485,47.69735048349358,-122.3353915761375,10,3,2,2,1,1,10,0
486,47.55149429343194,-122.24189084905136,0,0,3,8,0,0,10,0
487,47.649731122567545,-122.27687499478505,0,0,4,8,0,0,10,0
488,47.52259878664872,-122.37899767874876,3,2,5,4,1,0,10,0
489,47.615314860871386,-122.33038742926398,10,5,10,4,9,10,10,10
490,47.61027677231071,-122.25832743635348,0,0,0,8,0,0,10,0
491,47.69564772043487,-122.42613403879449,0,0,0,0,0,0,3,0
492,47.65238782423639,-122.29375398998168,0,0,3,6,0,0,10,10
493,47.666357194603314,-122.31166392625836,10,3,10,5,3,5,10,10
494,47.5148667207466,-122.37984407747363,1,4,4,4,0,0,10,5
495,47.561239955149176,-122.39297238002344,10,7,6,3,4,3,10,10
496,47.58923026936348,-122.23663669411016,10,0,8,9,2,0,10,10
497,47.57277556251099,-122.35652360807984,1,0,4,3,0,0,10,3
498,47.58816937990631,-122.27235979351774,0,0,2,6,0,0,10,0
499,47.6708431120686,-122.3185080581687,10,6,5,4,0,6,10,10
500,47.52980277622471,-122.33080365627818,0,1,6,4,0,0,10,9
501,47.65034681670957,-122.25754272350947,0,0,0,10,0,0,10,0
502,47.52502254394986,-122.37335843508828,3,5,3,4,0,0,10,7
503,47.67826560704563,-122.34930570020413,10,0,2,2,0,7,10,10
504,47.59963753223783,-122.29084035285318,10,3,10,5,0,1,10,10
505,47.58016867975093,-122.34618444812271,4,0,2,3,0,0,10,10
506,47.631771882260445,-122.29915017455428,10,4,4,0,0,0,10,10
507,47.69605588756246,-122.28807281959358,2,4,3,0,0,2,10,5
508,47.64887083040664,-122.38689474145777,6,3,5,0,0,2,10,10
509,47.66828462232933,-122.2922362841122,10,2,4,0,0,3,10,10
510,47.58956376821991,-122.35533118231945,0,0,0,0,0,0,10,0
511,47.58786319523142,-122.407701247741,6,0,1,0,0,1,10,10
512,47.5377974463916,-122.2916023933818,10,4,5,0,0,0,10,10
513,47.61750406935633,-122.3507177795056,10,2,10,0,0,10,0,10
514,47.530957060356975,-122.41125897036356,0,0,0,3,0,0,0,0
515,47.63293049624429,-122.2469211041874,0,1,2,9,0,0,0,2
516,47.59474536978561,-122.26469032089764,0,0,0,6,0,0,0,0
517,47.56227228454579,-122.37645380670526,0,7,7,3,4,3,0,10
518,47.5617010897419,-122.25345425898628,0,0,2,8,0,0,0,3
519,47.58304205568951,-122.2748365611677,0,0,3,7,0,0,0,1
520,47.51368140852181,-122.29538704461334,0,1,1,6,0,0,0,1
521,47.58971519960336,-122.3606674904734,0,0,1,3,0,0,10,2
522,47.512630897631695,-122.32462524460668,0,3,1,6,1,0,10,0
523,47.61769714725631,-122.41075622912363,0,0,0,2,0,0,9,0
524,47.66551495300333,-122.26521599208915,0,2,2,8,0,0,10,3
525,47.583094460153774,-122.3410000602664,0,1,1,4,1,0,10,10
526,47.56836807313773,-122.3964223735996,0,9,6,3,0,3,10,10
527,47.70625865803464,-122.36342716291944,0,2,1,2,1,1,10,10
528,47.659518862727694,-122.29826050744016,0,0,4,6,2,2,10,10
529,47.642088109523925,-122.337167728833,0,3,10,4,0,3,10,10
530,47.51556292231016,-122.2360709734106,0,0,2,6,0,0,10,1
531,47.62989513859998,-122.2815410925506,8,0,9,6,1,2,10,10
532,47.56691889514168,-122.34655523463626,1,0,0,3,1,1,10,3
533,47.52232837729063,-122.40055816634218,2,0,0,4,0,0,10,2
534,47.517840594386485,-122.39519486835972,2,0,0,4,0,0,10,2
535,47.570029037308224,-122.33087331445245,8,0,0,3,1,1,10,10
536,47.54238729780136,-122.42352060045866,0,0,0,2,0,0,2,0
537,47.65847070451856,-122.24732270325234,0,0,0,10,0,0,8,0
538,47.660240492359534,-122.39927013808466,4,0,0,1,1,0,10,10
539,47.69083974896051,-122.3245681966676,7,0,0,4,0,3,10,10
540,47.66776756981351,-122.32290538589923,10,0,0,4,3,7,10,10
541,47.62616487267154,-122.2724908717582,0,0,0,6,0,0,10,7
542,47.66677804981859,-122.26558220896592,2,0,3,8,0,0,10,3
543,47.600487362858416,-122.2769972623247,3,0,6,6,1,0,10,4
544,47.68717400365868,-122.38377857527126,8,3,5,0,2,0,10,10
545,47.69632515285545,-122.42026397604576,0,0,0,0,0,0,5,0
546,47.62790766814628,-122.28304974647556,7,3,10,6,1,0,10,10
547,47.52728206928368,-122.24226402705396,0,0,0,7,0,0,10,0
548,47.56232909324021,-122.35031809040906,0,1,7,3,0,0,10,3
549,47.60440607003218,-122.28810793945962,10,5,10,5,1,0,10,0
550,47.61681641688531,-122.32870614486092,10,6,10,4,9,0,10,0
551,47.64254145940108,-122.36552476897135,10,2,5,3,3,0,10,0
552,47.5919094502689,-122.32673908252592,10,4,7,5,4,0,10,0
553,47.65197833841695,-122.37583694277302,6,0,1,1,1,0,10,0
554,47.66212441210612,-122.4165960573602,0,1,1,0,0,0,10,0
555,47.61459821026937,-122.36520932125973,7,0,3,3,0,0,10,0
556,47.62661358309986,-122.26408499935307,0,0,0,8,0,0,10,0
557,47.54230211035657,-122.41103502787315,0,0,0,4,0,0,8,0
558,47.59158802230183,-122.33149783743268,10,2,7,4,3,1,10,0
559,47.55252709113663,-122.30401599583205,2,2,2,4,1,0,10,0
560,47.68445555347916,-122.34752647393812,10,3,3,1,2,10,10,10
561,47.511161963845815,-122.23846832151447,1,0,3,5,0,0,10,1
562,47.65747913273732,-122.41695901428692,0,0,3,1,0,0,10,0
563,47.55293874020583,-122.340022439421,3,0,2,4,0,0,10,10
564,47.615227534107056,-122.3819732491979,0,0,0,2,0,0,10,0
565,47.5370679006979,-122.4180744579558,0,0,0,3,0,0,6,0
566,47.590047214428665,-122.41376577961351,0,0,0,3,0,0,10,10
567,47.52440142662044,-122.32382729988322,8,1,6,5,0,0,10,8
568,47.55662541383979,-122.31933124047598,10,4,2,4,1,6,10,10
569,47.55603860063129,-122.27812267376191,10,4,4,7,1,5,10,10
570,47.59865388206879,-122.35813903385902,0,0,0,3,0,0,10,6
571,47.6285052078464,-122.27204797311876,6,0,8,6,1,2,10,7
572,47.65845207001277,-122.31517512712549,10,5,10,5,4,7,10,10
573,47.65506510360555,-122.32267731422122,10,3,10,5,4,8,10,10
574,47.69141231971484,-122.40029543391282,2,0,4,0,0,0,10,4
575,47.58697907826438,-122.30580904206198,10,4,10,0,0,1,10,10
576,47.68238911626682,-122.31992034313085,10,10,5,0,0,9,10,10
577,47.6686994319718,-122.3756538683102,10,2,6,0,0,10,10,10
578,47.60125924612996,-122.37539663940652,0,0,0,0,0,0,10,1
579,47.61314748923215,-122.3428195427474,10,2,10,0,0,10,10,10
580,47.56552362742239,-122.35570443171903,1,1,10,0,0,0,10,3
581,47.680231554089765,-122.40281825684173,6,1,3,0,0,0,0,10
582,47.64973920594521,-122.41358713891974,0,0,2,0,0,0,0,3
583,47.63099061541503,-122.34632449708116,10,5,10,4,0,6,0,10
584,47.5569171294613,-122.27717113119547,10,3,4,7,0,5,0,10
585,47.51122983340463,-122.2653274103091,3,2,1,5,0,0,0,6
586,47.54944799135069,-122.30035803113964,0,1,3,4,0,0,0,10
587,47.59302691235777,-122.26601505308614,0,0,0,6,0,0,0,0
588,47.54340093504229,-122.3124864367854,10,0,4,4,1,5,0,10
589,47.54502398450263,-122.25070302339138,0,0,4,7,0,0,10,0
590,47.66051777093388,-122.42248668915424,0,1,1,0,0,0,10,0
591,47.69166236582635,-122.2544891184876,0,1,0,8,0,0,7,1
592,47.55904608419906,-122.42060107335654,0,0,0,3,0,0,9,1
593,47.55365768346465,-122.30600127770268,0,3,2,4,1,4,10,10
594,47.60764491794959,-122.42195562010396,0,0,0,2,0,0,0,0
595,47.61037103036165,-122.28404569109108,0,3,10,6,2,1,10,10
596,47.59425478241724,-122.3975048711762,0,0,2,3,0,0,10,3
597,47.50958136953575,-122.36004296824488,0,4,2,4,6,2,10,10
598,47.56897599346501,-122.325463243857,0,0,1,3,1,1,10,10
599,47.52798336498315,-122.25419407339096,0,0,5,7,0,0,10,10
600,47.69362574828424,-122.43472741747075,0,0,0,0,0,0,1,0
601,47.69988868379234,-122.40373702982532,0,0,2,1,0,0,10,2
602,47.60713957800424,-122.42931609398325,0,0,0,1,0,0,0,0
603,47.55786234676878,-122.28932059849411,10,4,0,5,1,5,10,10
604,47.66933068593393,-122.39861503232802,10,0,0,0,1,6,10,10
605,47.64811085610455,-122.2410898758371,0,0,0,10,0,0,10,0
606,47.58706055094011,-122.2429021256504,10,0,0,7,2,0,10,10
607,47.53353592402076,-122.40282986573388,0,0,0,4,0,0,10,0
608,47.55775183185758,-122.29839747497986,10,0,0,4,2,1,10,10
609,47.63764349381195,-122.27988123707227,6,0,0,6,1,2,10,7
610,47.60543689716723,-122.40352084983292,0,0,0,3,0,0,4,0
611,47.69103595718922,-122.27884454216576,1,0,0,6,0,1,10,5
612,47.5961949076675,-122.35658068803508,0,0,0,3,0,0,10,0
613,47.53361729714759,-122.40955240311456,0,0,0,4,0,0,10,0
614,47.57749040381374,-122.40988275893508,10,0,5,3,0,2,10,10
615,47.64142923976608,-122.28833665248914,4,0,3,6,1,2,10,7
616,47.58167557182163,-122.28067314732031,1,0,9,7,0,0,10,10
617,47.52933444135658,-122.32288446511274,8,1,7,4,0,0,10,9
618,47.69436349796532,-122.37334846967345,8,1,3,1,2,0,10,10
619,47.53338417471419,-122.34653180041616,0,1,1,4,0,0,10,0
620,47.6931308926674,-122.41073983214166,1,0,1,0,0,0,10,0
621,47.670447283500096,-122.26847132307148,2,2,2,8,0,0,10,0
622,47.58877342654674,-122.4009010975791,2,0,1,3,0,0,10,0
623,47.55302232424616,-122.25028782775787,0,0,1,9,0,0,10,0
624,47.547712986178034,-122.37355786641773,1,4,10,4,0,0,10,0
625,47.65243395893567,-122.2873686661146,5,0,3,6,0,0,10,0
626,47.58887243915829,-122.41066294344589,3,0,0,3,0,0,10,0
627,47.62756468279933,-122.4298454765259,0,0,0,1,0,0,6,0
628,47.59913447726092,-122.26688863637796,0,0,0,7,0,0,10,0
629,47.67924226779148,-122.4247046454162,0,0,0,0,0,0,7,0
630,47.51264358777908,-122.32561520844344,0,3,1,6,1,0,10,0
631,47.68542548591228,-122.30123154642594,8,4,4,6,1,0,10,10
632,47.661658980564766,-122.28924667477594,10,1,2,8,3,0,10,10
633,47.69985243562911,-122.37313745360198,6,1,5,1,2,0,10,10
634,47.59851260811653,-122.34174079354146,10,0,6,4,1,8,10,10
635,47.54666913919427,-122.26348142935042,1,2,4,7,0,0,10,9
636,47.66543433630813,-122.28529754187544,10,2,1,9,3,2,10,10
637,47.69321900640225,-122.39521684031888,4,2,3,1,0,0,10,7
638,47.65418390977275,-122.418458279008,0,0,3,1,0,0,10,0
639,47.587323983111546,-122.3083044157398,10,4,10,6,2,1,10,10
640,47.51718932438271,-122.30464721592688,0,1,1,6,1,0,10,8
641,47.549262227467736,-122.4176120391212,0,0,0,3,0,0,9,0
642,47.66797394252846,-122.31555858421557,10,4,8,4,3,7,10,10
643,47.60792216936122,-122.29988912618734,10,8,10,0,2,3,10,10
644,47.69866042412984,-122.31216246330403,3,5,4,0,0,3,10,10
645,47.526574388135735,-122.34786631432138,0,1,1,0,0,0,10,10
646,47.70501379857048,-122.24757676922871,2,0,3,0,0,0,7,2
647,47.53651133988054,-122.30340348533583,0,1,3,0,0,0,10,7
648,47.66846159098672,-122.288646235332,10,2,2,0,0,3,10,10
649,47.6323793190784,-122.3935205000766,10,3,7,0,0,1,0,10
650,47.64977383758093,-122.31089763664342,10,0,10,0,0,3,0,10
651,47.60510369468104,-122.25066358926072,0,0,0,0,0,0,0,1
652,47.58878832352805,-122.36767454444023,2,0,2,3,0,0,0,2
653,47.58829709338132,-122.39429663783444,10,0,5,3,0,1,0,10
654,47.5905761207478,-122.42950501890346,0,0,0,2,0,0,0,0
655,47.54830384587644,-122.39758753287607,5,0,2,4,0,1,0,7
656,47.70043715922184,-122.30567108002734,2,5,2,8,0,1,0,10
657,47.55321353991725,-122.42905879466414,0,0,0,2,0,0,6,0
658,47.62375994167128,-122.32357548193706,10,6,10,5,0,8,10,10
659,47.64248211120076,-122.32106310145336,10,4,10,6,0,0,10,10
660,47.67447020958312,-122.25857230181444,0,1,1,8,0,0,10,0
661,47.5858314909874,-122.34406884703245,6,0,1,4,0,0,10,10
662,47.70492592236791,-122.28151562445684,0,2,2,8,0,0,10,2
663,47.65978179576789,-122.31309285113768,0,4,10,5,4,7,10,10
664,47.51587313052888,-122.32734094130036,0,4,2,6,1,0,10,5
665,47.53344328191575,-122.41330268232268,0,0,0,3,0,0,9,0
